Date,Open,High,Low,Close,Adj Close,Volume
2020-12-22,12698.25,12760,12593.5,12710,12710,457270
2020-12-23,12704.75,12738.75,12623.5,12651.25,12651.25,358011
2020-12-24,null,null,null,null,null,null
2020-12-28,12676.25,12855.5,12655.25,12832.75,12832.75,346691
2020-12-29,12845.25,12918.25,12808.25,12841,12841,393995
2020-12-30,12860.75,12909.75,12820.5,12841.5,12841.5,334304
2020-12-31,12840,12896,12796.5,12885.5,12885.5,280573
2021-01-04,12889,12959.75,12522.5,12685.5,12685.5,650472
2021-01-05,12682.75,12809,12612,12793.5,12793.5,483173
2021-01-06,12800.25,12844.25,12491.25,12616.75,12616.75,755618
2021-01-07,12658.5,12959,12646.5,12928,12928,435939
2021-01-08,12927,13125,12919,13097.25,13097.25,508107
2021-01-11,13093.25,13105.25,12871.75,12897,12897,454751
2021-01-12,12910.75,12959,12767.25,12890.25,12890.25,461733
2021-01-13,12882.5,13003,12820.75,12972.25,12972.25,416295
2021-01-14,12975.5,13028.75,12881,12901,12901,417583
2021-01-15,12909,12931.25,12743.5,12802.25,12802.25,539769
2021-01-19,12774.25,13032.75,12727,12985.5,12985.5,481603
2021-01-20,13030,13327,13017,13294.25,13294.25,438765
2021-01-21,13288.5,13423.5,13283.25,13395.5,13395.5,421922
2021-01-22,13394,13402.25,13300.25,13361.5,13361.5,407706
2021-01-25,13370,13554.5,13189,13475.5,13475.5,663844
2021-01-26,13459.75,13599.75,13380.25,13485.5,13485.5,502390
2021-01-27,13551,13586.5,12884.75,13105.5,13105.5,786471
2021-01-28,13052.5,13394,12906.25,13186,13186,623570
2021-01-29,13156,13188,12829,12911.25,12911.25,738848
2021-02-01,12849,13271.5,12727.25,13236.5,13236.5,549549
2021-02-02,13232.5,13509.75,13230.5,13449,13449,491671
2021-02-03,13506,13584.5,13386.75,13394.25,13394.25,499098
2021-02-04,13429.5,13568.75,13345.25,13547.5,13547.5,408023
2021-02-05,13560,13638.5,13519.5,13598,13598,431935
2021-02-08,13623.75,13693,13596,13683,13683,393927
2021-02-09,13683.5,13735.25,13634,13680.25,13680.25,367116
2021-02-10,13698,13769.25,13516.75,13643.5,13643.5,552643
2021-02-11,13662,13743.75,13612.5,13729,13729,495131
2021-02-12,13711.25,13820.75,13646,13804.75,13804.75,392927
2021-02-16,13829.5,13900.5,13716,13767.75,13767.75,604657
2021-02-17,13758.25,13785,13543,13699.75,13699.75,583565
2021-02-18,13699.5,13723.25,13468,13633,13633,574576
2021-02-19,13638.25,13729,13534.75,13576,13576,535194
2021-02-22,13585,13629,13215,13224.25,13224.25,648527
2021-02-23,13227,13335.75,12757.25,13192,13192,873273
2021-02-24,13170.75,13334,12958,13302,13302,673353
2021-02-25,13304.75,13353.75,12764,12831.75,12831.75,894521
2021-02-26,12802.5,13089.5,12662.25,12911,12911,841911
2021-03-01,12957.5,13318,12946.25,13279.75,13279.75,513852
2021-03-02,13312.25,13328.25,13048.25,13055.25,13055.25,563138
2021-03-03,13061.25,13192,12663.25,12681.75,12681.75,756448
2021-03-04,12682,12797,12306.5,12455,12455,1049493
2021-03-05,12435,12697.75,12207.25,12663.75,12663.75,1016317
2021-03-08,12715,12761.25,12281.75,12297.25,12297.25,749028
2021-03-09,12345.75,12867.5,12326,12788.75,12788.75,644022
2021-03-10,12812,12993.25,12703,12749.25,12749.25,715961
2021-03-11,12795.25,13119.25,12724.25,13048.25,13048.25,526139
2021-03-12,13055,13095,12768.25,12933.5,12933.5,476352
2021-03-15,12950,13099,12872,13078.5,13078.5,297629
2021-03-16,13084.75,13298,13056.5,13151.5,13151.5,240942
2021-03-17,13174.75,13283.25,12946.5,13201.5,13201.5,202697
2021-03-18,13200.5,13279,12777.5,12795.5,12795.5,121108
2021-03-19,12818.25,12919,12732.75,12808.75977,12808.75977,641117
2021-03-22,12807,13157,12788.5,13071.75,13071.75,478667
2021-03-23,13069,13172,12979,13006.25,13006.25,604250
2021-03-24,13050.25,13145.25,12784,12794,12794,626538
2021-03-25,12803,12859.5,12609.75,12770.5,12770.5,745797
2021-03-26,12799.75,12988.5,12676.25,12966.75,12966.75,622214
2021-03-29,12975.75,13003,12807.5,12944.5,12944.5,574193
2021-03-30,12975,12984,12776.5,12878.25,12878.25,516408
2021-03-31,12894.75,13158,12858.25,13089.75,13089.75,478398
2021-04-01,13094.5,13332.5,13090.25,13316,13316,436489
2021-04-05,13339,13615,13304.25,13585.5,13585.5,356725
2021-04-06,13603.75,13655,13524.25,13570,13570,457218
2021-04-07,13580.5,13641,13512.5,13604.75,13604.75,434828
2021-04-08,13620.75,13789.75,13615.5,13747.75,13747.75,435060
2021-04-09,13786.5,13841.75,13648.25,13829.5,13829.5,494768
2021-04-12,13817.75,13832.25,13732,13808.75,13808.75,453968
2021-04-13,13825,13994,13772.75,13975.75,13975.75,485938
2021-04-14,13977.75,14029,13772.75,13798.75,13798.75,662204
2021-04-15,13827,14034.25,13789.25,14014,14014,524814
2021-04-16,14002,14059.5,13952.75,14029.5,14029.5,500612
2021-04-19,13989,14052.25,13821,13897.25,13897.25,613719
2021-04-20,13900,13933.75,13719.25,13794.25,13794.25,606019
2021-04-21,13740,13926.5,13700.5,13919.25,13919.25,510093
2021-04-22,13896.5,13944.75,13701.75,13750.25,13750.25,623942
2021-04-23,13757,13981,13737,13927,13927,450885
2021-04-26,13919.75,14039.25,13865.5,14011.5,14011.5,403664
2021-04-27,14024.75,14050,13912.5,13953,13953,412801
2021-04-28,13955.5,13993.5,13878,13892.25,13892.25,501596
2021-04-29,13973.5,14064,13818.5,13953.5,13953.5,595555
2021-04-30,13948.25,13956.75,13819.75,13850,13850,555237
2021-05-03,13880.25,13947.5,13772,13790,13790,473913
2021-05-04,13785,13792.5,13380.75,13536,13536,667316
2021-05-05,13525.75,13665.5,13462.75,13491,13491,520694
2021-05-06,13484,13611.5,13388.75,13597.75,13597.75,567452
2021-05-07,13614.5,13818,13588.25,13709.75,13709.75,550632
2021-05-10,13718,13752,13305.5,13356.75,13356.75,603725
2021-05-11,13316.5,13375.75,13065.25,13346,13346,787639
2021-05-12,13321.25,13351.75,12959.75,12998.5,12998.5,760916
2021-05-13,12968.75,13223.75,12915,13100.25,13100.25,727348
2021-05-14,13095,13426.25,13071,13387,13387,468758
2021-05-17,13380.25,13448.5,13182.75,13303.5,13303.5,488299
2021-05-18,13308.5,13432.25,13178.5,13212,13212,442088
2021-05-19,13182,13243,12954.25,13233.5,13233.5,669351
2021-05-20,13220.5,13522.75,13150.75,13486.5,13486.5,465782
2021-05-21,13492.5,13570,13395.75,13405,13405,457735
2021-05-24,13383.25,13686,13356.5,13635.25,13635.25,368611
2021-05-25,13656.5,13738.75,13606.75,13656.25,13656.25,436157
2021-05-26,13670.25,13728.5,13656,13700.25,13700.25,343069
2021-05-27,13702.5,13720.75,13620.25,13665.5,13665.5,388603
2021-05-28,13694.75,13763.5,13662.75,13686.5,13686.5,366218
2021-06-01,13699,13773,13592.25,13648.75,13648.75,448000
2021-06-02,13653.25,13712.75,13603.25,13673.75,13673.75,371449
2021-06-03,13679.5,13707.75,13462.25,13529.25,13529.25,552987
2021-06-04,13531.75,13783.75,13467.75,13766.75,13766.75,446994
2021-06-07,13773.25,13824,13691.5,13804.25,13804.25,397545
2021-06-08,13823,13917.25,13741.75,13811.5,13811.5,482546
2021-06-09,13813,13904.25,13803.5,13814.25,13814.25,376893
2021-06-10,13817,13976.5,13726,13959.75,13959.75,492336
2021-06-11,13975.5,13997.75,13932.25,13994.25,13994.25,257733
2021-06-14,13999,14133.5,13965.25,14124.75,14124.75,229733
2021-06-15,14119.5,14163,14009.25,14030.25,14030.25,178164
2021-06-16,14046.75,14103.75,13840,13981.25,13981.25,124322
2021-06-17,13948.5,14217.75,13850.25,14165.5,14165.5,113875
2021-06-18,14183.75,14214.25,14063.5,14107.42969,14107.42969,575363
2021-06-21,14022.75,14144,13958.5,14130,14130,503663
2021-06-22,14136.75,14279.25,14066.5,14258.25,14258.25,420968
2021-06-23,14274,14315.75,14231.75,14263,14263,366489
2021-06-24,14275.25,14422,14270,14354.25,14354.25,409864
2021-06-25,14365.75,14394.25,14313.25,14339,14339,379758
2021-06-28,14350,14519.75,14333.25,14512.5,14512.5,376860
2021-06-29,14504.5,14584.75,14468.75,14563,14563,360169
2021-06-30,14584.75,14598.5,14518.25,14549,14549,384458
2021-07-01,14558.5,14606.25,14471,14548.5,14548.5,436419
2021-07-02,14543.75,14729,14513.25,14713.75,14713.75,392168
2021-07-06,14704.25,14790,14625.25,14775.5,14775.5,557682
2021-07-07,14764.5,14883.75,14726.25,14802.25,14802.25,471450
2021-07-08,14812,14822,14540.5,14712.25,14712.25,631207
2021-07-09,14710.25,14832,14640.75,14810.5,14810.5,424770
2021-07-12,14824,14888.5,14785,14869.25,14869.25,362608
2021-07-13,14880,14994.75,14794.5,14865,14865,506392
2021-07-14,14869.75,14996,14841.25,14891.75,14891.75,499191
2021-07-15,14895,14962.75,14708.25,14787.5,14787.5,634785
2021-07-16,14778.5,14869.5,14656,14670.5,14670.5,634785
